iter	Passed	Remaining
13197	226866	116922
13198	226885	116906
13199	226903	116889
13200	226922	116873
13201	226941	116857
13202	226960	116840
13203	226979	116824
13204	226997	116808
13205	227016	116791
13206	227036	116775
13207	227055	116759
13208	227074	116743
13209	227093	116726
13210	227111	116710
13211	227130	116694
13212	227150	116678
13213	227169	116661
13214	227189	116646
13215	227208	116629
13216	227226	116613
13217	227245	116597
13218	227265	116580
13219	227283	116564
13220	227302	116548
13221	227321	116531
13222	227339	116515
13223	227357	116498
13224	227375	116481
13225	227393	116465
13226	227412	116448
13227	227431	116432
13228	227450	116415
13229	227470	116400
13230	227489	116383
13231	227507	116367
13232	227526	116350
13233	227544	116334
13234	227563	116317
13235	227582	116301
13236	227600	116284
13237	227619	116268
13238	227638	116252
13239	227657	116235
13240	227675	116219
13241	227694	116202
13242	227713	116186
13243	227732	116170
13244	227750	116153
13245	227770	116137
13246	227788	116121
13247	227806	116104
13248	227824	116087
13249	227843	116071
13250	227861	116054
13251	227881	116038
13252	227900	116022
13253	227919	116005
13254	227937	115989
13255	227955	115972
13256	227973	115955
13257	227992	115939
13258	228010	115922
13259	228028	115906
13260	228047	115889
13261	228065	115872
13262	228084	115856
13263	228102	115839
13264	228120	115822
13265	228140	115807
13266	228159	115790
13267	228179	115775
13268	228198	115759
13269	228218	115742
13270	228237	115726
13271	228256	115710
13272	228275	115693
13273	228293	115677
13274	228312	115660
13275	228331	115644
13276	228350	115628
13277	228369	115612
13278	228387	115595
13279	228405	115578
13280	228424	115562
13281	228442	115545
13282	228461	115529
13283	228480	115512
13284	228498	115496
13285	228517	115480
13286	228536	115463
13287	228554	115446
13288	228573	115430
13289	228591	115414
13290	228610	115397
13291	228628	115380
13292	228647	115364
13293	228665	115347
13294	228684	115331
13295	228703	115314
13296	228721	115297
13297	228739	115281
13298	228758	115265
13299	228777	115249
13300	228796	115232
13301	228814	115215
13302	228831	115198
13303	228849	115181
13304	228868	115165
13305	228887	115148
13306	228906	115132
13307	228924	115115
13308	228943	115099
13309	228961	115083
13310	228980	115066
13311	228999	115050
13312	229017	115033
13313	229036	115017
13314	229055	115000
13315	229074	114984
13316	229093	114968
13317	229112	114951
13318	229130	114935
13319	229148	114918
13320	229167	114901
13321	229186	114885
13322	229206	114870
13323	229225	114853
13324	229243	114837
13325	229263	114820
13326	229281	114804
13327	229299	114787
13328	229318	114770
13329	229337	114754
13330	229355	114737
13331	229374	114721
13332	229392	114704
13333	229411	114688
13334	229429	114671
13335	229448	114655
13336	229466	114638
13337	229485	114622
13338	229505	114606
13339	229524	114589
13340	229542	114573
13341	229560	114556
13342	229578	114539
13343	229597	114523
13344	229616	114507
13345	229634	114490
13346	229653	114473
13347	229673	114457
13348	229691	114441
13349	229709	114424
13350	229728	114408
13351	229747	114391
13352	229765	114375
13353	229784	114358
13354	229801	114341
13355	229821	114325
13356	229840	114309
13357	229859	114293
13358	229880	114277
13359	229898	114260
13360	229917	114244
13361	229936	114228
13362	229955	114211
13363	229973	114195
13364	229991	114178
13365	230009	114161
13366	230029	114145
13367	230047	114129
13368	230065	114111
13369	230083	114095
13370	230101	114078
13371	230120	114062
13372	230138	114045
13373	230157	114029
13374	230176	114012
13375	230196	113996
13376	230214	113980
13377	230232	113963
13378	230249	113946
13379	230268	113929
13380	230287	113913
13381	230306	113896
13382	230325	113880
13383	230343	113864
13384	230362	113847
13385	230380	113830
13386	230399	113814
13387	230418	113797
13388	230437	113781
13389	230456	113765
13390	230475	113749
13391	230494	113732
13392	230513	113716
13393	230531	113699
13394	230549	113682
13395	230567	113666
13396	230585	113649
13397	230604	113632
13398	230622	113615
13399	230641	113599
13400	230658	113582
13401	230677	113565
13402	230695	113548
13403	230714	113532
13404	230732	113515
13405	230750	113499
13406	230770	113483
13407	230788	113466
13408	230806	113449
13409	230825	113433
13410	230843	113416
13411	230862	113400
13412	230881	113383
13413	230900	113367
13414	230920	113351
13415	230939	113335
13416	230958	113318
13417	230976	113302
13418	230995	113285
13419	231014	113269
13420	231033	113252
13421	231052	113236
13422	231072	113220
13423	231090	113204
13424	231109	113187
13425	231127	113170
13426	231145	113154
13427	231165	113138
13428	231185	113122
13429	231206	113107
13430	231226	113090
13431	231245	113074
13432	231263	113057
13433	231281	113041
13434	231301	113025
13435	231320	113008
13436	231339	112992
13437	231358	112976
13438	231377	112959
13439	231395	112943
13440	231414	112926
13441	231433	112910
13442	231452	112894
13443	231471	112877
13444	231490	112861
13445	231508	112844
13446	231527	112828
13447	231546	112811
13448	231565	112795
13449	231584	112778
13450	231602	112762
13451	231620	112745
13452	231640	112729
13453	231659	112713
13454	231677	112696
13455	231696	112679
13456	231714	112663
13457	231732	112646
13458	231751	112629
13459	231769	112613
13460	231788	112596
13461	231807	112580
13462	231826	112564
13463	231845	112547
13464	231864	112531
13465	231882	112514
13466	231900	112497
13467	231920	112481
13468	231939	112465
13469	231958	112449
13470	231976	112432
13471	231996	112416
13472	232016	112400
13473	232034	112383
13474	232053	112367
13475	232072	112351
13476	232091	112334
13477	232110	112318
13478	232128	112301
13479	232147	112284
13480	232167	112269
13481	232187	112253
13482	232205	112236
13483	232223	112219
13484	232243	112203
13485	232262	112187
13486	232281	112171
13487	232300	112154
13488	232319	112138
13489	232338	112122
13490	232357	112105
13491	232375	112088
13492	232394	112072
13493	232412	112055
13494	232430	112038
13495	232449	112022
13496	232468	112005
13497	232487	111989
13498	232505	111972
13499	232525	111956
13500	232543	111939
13501	232562	111923
13502	232580	111906
13503	232599	111890
13504	232617	111873
13505	232635	111856
13506	232653	111839
13507	232671	111823
13508	232690	111806
13509	232708	111789
13510	232727	111773
13511	232745	111756
13512	232764	111739
13513	232783	111723
13514	232802	111707
13515	232821	111690
13516	232839	111674
13517	232858	111657
13518	232878	111641
13519	232897	111625
13520	232916	111609
13521	232935	111592
13522	232953	111575
13523	232971	111559
13524	232990	111542
13525	233009	111525
13526	233028	111509
13527	233046	111492
13528	233064	111476
13529	233082	111459
13530	233101	111442
13531	233120	111426
13532	233139	111410
13533	233157	111393
13534	233175	111376
13535	233193	111359
13536	233212	111343
13537	233231	111326
13538	233248	111309
13539	233267	111293
13540	233286	111276
13541	233304	111260
13542	233323	111243
13543	233341	111226
13544	233361	111210
13545	233379	111193
13546	233397	111177
13547	233416	111160
13548	233434	111143
13549	233453	111127
13550	233471	111110
13551	233490	111093
13552	233508	111077
13553	233527	111060
13554	233545	111044
13555	233564	111027
13556	233583	111011
13557	233601	110994
13558	233621	110978
13559	233640	110962
13560	233659	110945
13561	233677	110928
13562	233695	110912
13563	233714	110895
13564	233732	110878
13565	233750	110861
13566	233769	110845
13567	233787	110828
13568	233806	110811
13569	233824	110795
13570	233842	110778
13571	233860	110761
13572	233880	110745
13573	233898	110728
13574	233916	110711
13575	233935	110695
13576	233954	110679
13577	233973	110662
13578	233991	110645
13579	234010	110629
13580	234028	110612
13581	234048	110596
13582	234067	110580
13583	234085	110563
13584	234103	110546
13585	234122	110529
13586	234142	110514
13587	234162	110498
13588	234181	110481
13589	234200	110465
13590	234218	110448
13591	234237	110432
13592	234256	110415
13593	234274	110398
13594	234292	110381
13595	234310	110365
13596	234328	110348
13597	234348	110332
13598	234367	110316
13599	234385	110299
13600	234404	110282
13601	234423	110266
13602	234442	110249
13603	234460	110232
13604	234478	110216
13605	234497	110199
13606	234516	110183
13607	234535	110166
13608	234553	110149
13609	234571	110133
13610	234590	110116
13611	234609	110100
13612	234628	110083
13613	234646	110067
13614	234666	110050
13615	234685	110034
13616	234703	110017
13617	234722	110001
13618	234740	109984
13619	234759	109967
13620	234778	109951
13621	234797	109935
13622	234817	109919
13623	234835	109902
13624	234853	109885
13625	234872	109869
13626	234892	109853
13627	234912	109837
13628	234932	109821
13629	234951	109804
13630	234970	109788
13631	234988	109771
13632	235006	109754
13633	235025	109738
13634	235045	109722
13635	235063	109705
13636	235082	109689
13637	235102	109672
13638	235119	109655
13639	235139	109639
13640	235159	109623
13641	235179	109608
13642	235199	109591
13643	235217	109575
13644	235236	109558
13645	235255	109542
13646	235274	109525
13647	235294	109509
13648	235313	109493
13649	235331	109476
13650	235351	109460
13651	235370	109444
13652	235389	109427
13653	235407	109411
13654	235426	109394
13655	235445	109378
13656	235463	109361
13657	235483	109345
13658	235502	109328
13659	235520	109311
13660	235538	109295
13661	235557	109278
13662	235575	109261
13663	235594	109245
13664	235613	109228
13665	235632	109212
13666	235651	109196
13667	235670	109179
13668	235688	109162
13669	235706	109145
13670	235726	109129
13671	235745	109113
13672	235763	109096
13673	235780	109079
13674	235799	109062
13675	235817	109045
13676	235836	109029
13677	235855	109012
13678	235874	108996
13679	235893	108980
13680	235911	108963
13681	235930	108946
13682	235949	108930
13683	235968	108913
13684	235986	108897
13685	236005	108880
13686	236023	108863
13687	236043	108847
13688	236061	108830
13689	236081	108814
13690	236101	108798
13691	236120	108782
13692	236141	108766
13693	236160	108750
13694	236180	108734
13695	236200	108718
13696	236218	108701
13697	236237	108684
13698	236255	108668
13699	236273	108651
13700	236292	108635
13701	236311	108618
13702	236330	108602
13703	236350	108585
13704	236368	108569
13705	236386	108552
13706	236405	108535
13707	236423	108518
13708	236442	108502
13709	236461	108485
13710	236479	108469
13711	236498	108452
13712	236517	108436
13713	236537	108420
13714	236556	108403
13715	236574	108386
13716	236594	108370
13717	236612	108354
13718	236631	108337
13719	236650	108321
13720	236668	108304
13721	236687	108287
13722	236707	108271
13723	236725	108254
13724	236745	108238
13725	236764	108222
13726	236783	108206
13727	236802	108189
13728	236821	108172
13729	236839	108156
13730	236859	108140
13731	236878	108123
13732	236897	108107
13733	236916	108090
13734	236936	108074
13735	236955	108058
13736	236974	108041
13737	236993	108025
13738	237011	108008
13739	237030	107992
13740	237049	107975
13741	237068	107959
13742	237087	107942
13743	237105	107925
13744	237125	107909
13745	237144	107893
13746	237164	107877
13747	237183	107860
13748	237202	107844
13749	237221	107827
13750	237240	107811
13751	237259	107795
13752	237279	107778
13753	237297	107762
13754	237316	107745
13755	237336	107729
13756	237354	107712
13757	237374	107696
13758	237392	107679
13759	237411	107663
13760	237430	107646
13761	237448	107630
13762	237467	107613
13763	237486	107597
13764	237504	107580
13765	237522	107563
13766	237541	107546
13767	237560	107530
13768	237578	107513
13769	237597	107496
13770	237615	107480
13771	237634	107463
13772	237652	107446
13773	237670	107429
13774	237689	107413
13775	237708	107396
13776	237726	107379
13777	237745	107363
13778	237763	107346
13779	237781	107329
13780	237800	107312
13781	237818	107296
13782	237837	107279
13783	237856	107263
13784	237874	107246
13785	237893	107229
13786	237911	107213
13787	237930	107196
13788	237950	107180
13789	237968	107163
13790	237987	107147
13791	238006	107130
13792	238024	107113
13793	238044	107097
13794	238063	107080
13795	238082	107064
13796	238102	107048
13797	238121	107032
13798	238141	107015
13799	238161	107000
13800	238180	106983
13801	238199	106966
13802	238217	106950
13803	238236	106933
13804	238255	106917
13805	238275	106901
13806	238293	106884
13807	238312	106867
13808	238331	106851
13809	238350	106834
13810	238368	106818
13811	238387	106801
13812	238405	106784
13813	238424	106768
13814	238443	106751
13815	238462	106735
13816	238481	106718
13817	238500	106702
13818	238519	106685
13819	238538	106669
13820	238556	106652
13821	238575	106635
13822	238594	106619
13823	238614	106603
13824	238634	106587
13825	238651	106569
13826	238670	106553
13827	238688	106536
13828	238707	106520
13829	238726	106503
13830	238745	106486
13831	238764	106470
13832	238782	106453
13833	238801	106437
13834	238820	106420
13835	238840	106404
13836	238858	106387
13837	238877	106371
13838	238897	106354
13839	238917	106338
13840	238935	106321
13841	238955	106305
13842	238973	106289
13843	238993	106272
13844	239012	106256
13845	239031	106239
13846	239050	106223
13847	239069	106206
13848	239087	106190
13849	239105	106173
13850	239124	106156
13851	239142	106139
13852	239160	106122
13853	239179	106106
13854	239198	106089
13855	239216	106072
13856	239234	106056
13857	239252	106039
13858	239272	106022
13859	239291	106006
13860	239310	105989
13861	239328	105973
13862	239347	105956
13863	239365	105939
13864	239384	105923
13865	239403	105906
13866	239422	105890
13867	239441	105873
13868	239461	105857
13869	239479	105840
13870	239498	105824
13871	239517	105807
13872	239536	105791
13873	239556	105774
13874	239574	105758
13875	239592	105741
13876	239611	105724
13877	239630	105708
13878	239649	105691
13879	239668	105675
13880	239686	105658
13881	239704	105641
13882	239723	105624
13883	239743	105608
13884	239760	105591
13885	239779	105574
13886	239798	105558
13887	239817	105541
13888	239836	105525
13889	239855	105508
13890	239875	105492
13891	239893	105475
13892	239913	105459
